Loading checkpoint models/117M/model.ckpt
Loading dataset...
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.62it/s]
dataset has 61451752 tokens
Training...
[1 | 8.32] loss=2.05 avg=2.05
[1575 | 2322.68] loss=0.56 avg=1.16
[1576 | 2327.92] loss=1.17 avg=1.16
[1577 | 2333.11] loss=2.02 avg=1.16
[1578 | 2338.36] loss=0.51 avg=1.16
[1579 | 2343.54] loss=1.28 avg=1.16
[1580 | 2348.85] loss=0.80 avg=1.16
[1581 | 2354.02] loss=1.14 avg=1.16
[1582 | 2359.24] loss=1.17 avg=1.16
[1583 | 2364.49] loss=0.88 avg=1.15
[1584 | 2369.71] loss=0.94 avg=1.15
[1585 | 2374.95] loss=0.70 avg=1.15
[1586 | 2380.23] loss=1.48 avg=1.15
[1587 | 2385.40] loss=0.85 avg=1.15
[1588 | 2390.63] loss=1.71 avg=1.15
[1589 | 2395.84] loss=1.33 avg=1.15
[1590 | 2401.19] loss=1.10 avg=1.15
[1591 | 2406.47] loss=0.75 avg=1.15
[1592 | 2411.71] loss=1.27 avg=1.15
[1593 | 2417.00] loss=0.42 avg=1.14
[1594 | 2422.29] loss=1.62 avg=1.15
[1595 | 2427.48] loss=1.36 avg=1.15
[1596 | 2432.62] loss=1.23 avg=1.15
[1597 | 2437.79] loss=0.85 avg=1.15
[1598 | 2442.94] loss=0.95 avg=1.15
[1599 | 2448.15] loss=0.73 avg=1.14
Generating samples...
======== SAMPLE 1 ========
 want a more accurate model. To do this, the model is implemented with
        x + = x + y.
        For further details, see the wiki-source
        http://gizmo.wikidata.org/wiki/Generative_Model_with_Data_flow
    (http://gizmo.wikidata.org/wiki/Gradient_Layers, __________).
        The model is iteratively applied to the top of the data stack. This process will then
        yield additional variables which are not being returned in any future update.

        This model is a model that has been built on top of the
        data stack.

        Parameters
        ----------
        x - the value of x values (i.e. values in, e.g., 0.7, 0.5).
        y - the value of y values (i.e. values in, e.g., 0.6, 1.5).
        """
        y + = x + y.model.x
        y + = { 0:0, 1:0, 2:2, 3:3}
        x + = x + y.model.x + y.model.x + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y + y.model.y +                                            +     3, 0, 2:3}
                x + = x + y.model.x + y.model.y + y.models.x + y.models.y + y.model.y +        y + =
              x + = x + y.model.x + ... + y.models.y + y.model.y + y.models.y + y.models.y + """
        y + = y + x + y.model.y + y +  x + y + y + y + y + x +     x + = x + y + ... + y
        y + = y + x + y + y + x + y + x + y + x + x +   y + =
              x + = x + x + y + x + z
        y + = y + x + x +   y + y + y +      x + = x +  x + z
        y - = x +  y +  x +  y +       x + = 0.6
             y + = x + ( y + y +  x + y + y +        x +
                                     y +                                                                  x +                                                     x +                                                       

[1600 | 2532.65] loss=0.83 avg=1.14
[1601 | 2537.98] loss=1.23 avg=1.14
[1602 | 2543.27] loss=1.66 avg=1.14
[1603 | 2548.55] loss=1.76 avg=1.15
[1604 | 2553.83] loss=1.05 avg=1.15
[1605 | 2559.13] loss=0.66 avg=1.14
[1606 | 2564.38] loss=1.41 avg=1.15
[1607 | 2569.74] loss=1.19 avg=1.15
[1608 | 2575.01] loss=1.88 avg=1.16
[1609 | 2580.29] loss=0.83 avg=1.15
[1610 | 2585.58] loss=0.67 avg=1.15
[1611 | 2590.76] loss=0.91 avg=1.14
[1612 | 2596.11] loss=1.25 avg=1.15
[1613 | 2601.40] loss=0.85 avg=1.14
[1614 | 2606.69] loss=1.10 avg=1.14
[1615 | 2612.07] loss=0.83 avg=1.14
[1616 | 2617.29] loss=1.37 avg=1.14
[1617 | 2622.57] loss=1.35 avg=1.14
[1618 | 2627.90] loss=1.92 avg=1.15
[1619 | 2633.23] loss=0.72 avg=1.15
[1620 | 2638.43] loss=1.29 avg=1.15
[1621 | 2643.67] loss=1.46 avg=1.15
[1622 | 2648.95] loss=2.43 avg=1.16
[1623 | 2654.15] loss=1.53 avg=1.17
[1624 | 2659.42] loss=0.98 avg=1.17
[1625 | 2664.68] loss=1.02 avg=1.17
[1626 | 2669.90] loss=0.54 avg=1.16
[1627 | 2675.19] loss=0.77 avg=1.15
[1628 | 2680.38] loss=1.08 avg=1.15
[1629 | 2685.68] loss=1.27 avg=1.16
[1630 | 2690.99] loss=0.74 avg=1.15
[1631 | 2696.27] loss=1.25 avg=1.15
[1632 | 2701.61] loss=0.98 avg=1.15
[1633 | 2706.88] loss=1.04 avg=1.15
[1634 | 2712.19] loss=0.81 avg=1.15
[1635 | 2717.50] loss=1.74 avg=1.15
[1636 | 2722.79] loss=1.29 avg=1.15
[1637 | 2728.07] loss=0.87 avg=1.15
[1638 | 2733.32] loss=0.99 avg=1.15
[1639 | 2738.75] loss=0.73 avg=1.14
[1640 | 2744.11] loss=0.50 avg=1.14
[1641 | 2749.45] loss=0.84 avg=1.14
[1642 | 2754.76] loss=1.58 avg=1.14
[1643 | 2760.00] loss=1.63 avg=1.14
[1644 | 2765.21] loss=1.21 avg=1.15
[1645 | 2770.37] loss=1.05 avg=1.14
[1646 | 2775.56] loss=1.21 avg=1.15
[1647 | 2780.73] loss=0.90 avg=1.14
[1648 | 2785.87] loss=1.51 avg=1.15
[1649 | 2790.99] loss=0.92 avg=1.14
[1650 | 2796.20] loss=0.83 avg=1.14
[1651 | 2801.41] loss=1.22 avg=1.14
[1652 | 2806.64] loss=1.30 avg=1.14
[1653 | 2811.85] loss=1.58 avg=1.15
[1654 | 2816.93] loss=1.02 avg=1.15
[1655 | 2822.16] loss=1.16 avg=1.15
[1656 | 2827.28] loss=0.96 avg=1.14
[1657 | 2832.37] loss=1.46 avg=1.15
[1658 | 2837.55] loss=1.11 avg=1.15
[1659 | 2842.74] loss=1.16 avg=1.15
[1660 | 2847.96] loss=1.12 avg=1.15
[1661 | 2853.15] loss=1.23 avg=1.15
[1662 | 2858.39] loss=0.96 avg=1.15
[1663 | 2863.62] loss=1.03 avg=1.15
[1664 | 2868.79] loss=0.99 avg=1.14
[1665 | 2874.03] loss=0.66 avg=1.14
[1666 | 2879.29] loss=1.07 avg=1.14
[1667 | 2884.52] loss=0.72 avg=1.13
[1668 | 2889.73] loss=0.86 avg=1.13
[1669 | 2894.98] loss=0.93 avg=1.13
[1670 | 2900.21] loss=1.20 avg=1.13
[1671 | 2905.35] loss=1.05 avg=1.13
[1672 | 2910.52] loss=0.66 avg=1.12
[1673 | 2915.75] loss=1.18 avg=1.12
[1674 | 2921.01] loss=1.10 avg=1.12
[1675 | 2926.30] loss=0.93 avg=1.12
[1676 | 2931.56] loss=1.09 avg=1.12
[1677 | 2936.83] loss=0.97 avg=1.12
[1678 | 2942.03] loss=1.30 avg=1.12
[1679 | 2947.25] loss=1.19 avg=1.12
[1680 | 2952.55] loss=0.61 avg=1.12
[1681 | 2957.82] loss=1.28 avg=1.12
[1682 | 2963.12] loss=1.06 avg=1.12
[1683 | 2968.71] loss=0.74 avg=1.12
[1684 | 2974.02] loss=1.07 avg=1.11
[1685 | 2979.29] loss=0.43 avg=1.11
[1686 | 2984.57] loss=0.89 avg=1.11
[1687 | 2989.83] loss=1.24 avg=1.11
[1688 | 2995.02] loss=0.75 avg=1.10
[1689 | 3000.17] loss=1.05 avg=1.10
[1690 | 3005.30] loss=1.94 avg=1.11
[1691 | 3010.54] loss=0.66 avg=1.11
[1692 | 3015.87] loss=1.21 avg=1.11
[1693 | 3021.20] loss=0.87 avg=1.11
[1694 | 3026.51] loss=1.05 avg=1.10
[1695 | 3031.69] loss=1.18 avg=1.11
[1696 | 3036.94] loss=1.20 avg=1.11
[1697 | 3042.11] loss=1.13 avg=1.11
[1698 | 3047.38] loss=0.75 avg=1.10
[1699 | 3052.64] loss=1.15 avg=1.10
Generating samples...
======== SAMPLE 1 ========
', 】 """
         self.__op_values_and_params = map(get_self(self),                                                                                                                                                                                                                                                )

         self.__values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params[:self.__op_values_and_params]]] = get_self(self)
        self.__values_and_params[0] = self.__op_values_and_params[1] [u'def', u'__op_values', u'(', u'self', u',', u'mtrs', u')', u':', u'kw', u'=', u'start_kw_get', u'(', u'kw', u')', u'# Set to the value at the left side
        # from the values at the bottom.
        values = self.__values_and_params[]:__op_values.get()
        values.pop()
        self.__values_and_params[_] = values.pop()
        self.__op_values_and_params[_] = self.__op_values_and_params[__op_values_and_params[_][':self.__op_values_and_params[0].get()-self.__op_values_and_params[0].get()-self.__op_values_and_params[1].get().value(self.__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and__params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_values_and_params[__op_

[1700 | 3138.28] loss=1.42 avg=1.11
[1701 | 3143.45] loss=1.14 avg=1.11
[1702 | 3148.70] loss=1.01 avg=1.11
[1703 | 3154.03] loss=0.91 avg=1.10
[1704 | 3159.40] loss=0.81 avg=1.10
[1705 | 3164.68] loss=0.85 avg=1.10
[1706 | 3169.94] loss=0.70 avg=1.09
[1707 | 3175.26] loss=1.00 avg=1.09
[1708 | 3180.53] loss=0.79 avg=1.09
[1709 | 3185.92] loss=0.85 avg=1.09
[1710 | 3191.27] loss=0.86 avg=1.09
[1711 | 3196.66] loss=1.24 avg=1.09
[1712 | 3201.99] loss=1.05 avg=1.09
[1713 | 3207.22] loss=1.26 avg=1.09
[1714 | 3212.38] loss=1.02 avg=1.09
[1715 | 3217.73] loss=1.06 avg=1.09
[1716 | 3223.07] loss=0.74 avg=1.08
[1717 | 3228.42] loss=1.23 avg=1.09
[1718 | 3233.85] loss=0.90 avg=1.08
[1719 | 3239.20] loss=1.41 avg=1.09
[1720 | 3244.58] loss=0.72 avg=1.08
[1721 | 3249.86] loss=1.58 avg=1.09
[1722 | 3255.14] loss=0.93 avg=1.09
[1723 | 3260.47] loss=1.21 avg=1.09
[1724 | 3265.79] loss=1.08 avg=1.09
[1725 | 3271.15] loss=1.34 avg=1.09
[1726 | 3276.45] loss=0.97 avg=1.09
[1727 | 3281.86] loss=0.89 avg=1.09
[1728 | 3287.19] loss=1.40 avg=1.09
[1729 | 3292.46] loss=1.72 avg=1.10
[1730 | 3298.07] loss=0.95 avg=1.10
[1731 | 3303.36] loss=1.17 avg=1.10
[1732 | 3308.63] loss=0.91 avg=1.09
[1733 | 3313.76] loss=0.61 avg=1.09
[1734 | 3318.96] loss=1.41 avg=1.09
[1735 | 3324.15] loss=0.81 avg=1.09
[1736 | 3329.32] loss=1.41 avg=1.09
[1737 | 3334.45] loss=0.92 avg=1.09
[1738 | 3339.58] loss=0.80 avg=1.09
[1739 | 3344.76] loss=0.80 avg=1.09
[1740 | 3349.91] loss=2.15 avg=1.10
[1741 | 3355.04] loss=0.64 avg=1.09
[1742 | 3360.26] loss=1.15 avg=1.09
[1743 | 3365.40] loss=1.49 avg=1.10
[1744 | 3370.68] loss=1.57 avg=1.10
[1745 | 3376.01] loss=1.39 avg=1.10
[1746 | 3381.14] loss=0.67 avg=1.10
[1747 | 3386.34] loss=1.15 avg=1.10
[1748 | 3391.65] loss=1.56 avg=1.10
[1749 | 3397.00] loss=1.09 avg=1.10
[1750 | 3402.24] loss=0.68 avg=1.10
[1751 | 3407.59] loss=1.05 avg=1.10
[1752 | 3412.83] loss=1.13 avg=1.10
[1753 | 3418.10] loss=1.09 avg=1.10
[1754 | 3423.44] loss=1.29 avg=1.10
[1755 | 3428.78] loss=1.56 avg=1.11
[1756 | 3434.05] loss=1.15 avg=1.11
[1757 | 3439.23] loss=1.25 avg=1.11
[1758 | 3444.45] loss=1.45 avg=1.11
[1759 | 3449.68] loss=1.40 avg=1.11
[1760 | 3454.99] loss=0.89 avg=1.11
[1761 | 3460.27] loss=0.84 avg=1.11
[1762 | 3465.63] loss=0.89 avg=1.11
[1763 | 3470.94] loss=0.68 avg=1.10
[1764 | 3476.21] loss=1.15 avg=1.10
[1765 | 3481.52] loss=0.95 avg=1.10
[1766 | 3486.76] loss=1.04 avg=1.10
[1767 | 3492.05] loss=0.66 avg=1.10
[1768 | 3497.25] loss=1.42 avg=1.10
[1769 | 3502.44] loss=0.32 avg=1.09
[1770 | 3507.69] loss=1.00 avg=1.09
[1771 | 3513.00] loss=1.24 avg=1.09
[1772 | 3518.21] loss=1.16 avg=1.09
[1773 | 3523.49] loss=0.71 avg=1.09
[1774 | 3528.75] loss=1.05 avg=1.09
[1775 | 3534.03] loss=1.65 avg=1.10
[1776 | 3539.22] loss=0.98 avg=1.09
[1777 | 3544.46] loss=0.79 avg=1.09
[1778 | 3549.58] loss=0.82 avg=1.09
[1779 | 3554.89] loss=0.99 avg=1.09
[1780 | 3560.01] loss=0.82 avg=1.08
[1781 | 3565.34] loss=0.87 avg=1.08
[1782 | 3570.65] loss=1.46 avg=1.09
[1783 | 3575.86] loss=1.03 avg=1.09
[1784 | 3581.19] loss=1.19 avg=1.09
[1785 | 3586.43] loss=1.74 avg=1.09
[1786 | 3591.67] loss=1.08 avg=1.09
[1787 | 3596.93] loss=1.24 avg=1.09
[1788 | 3602.19] loss=0.89 avg=1.09
[1789 | 3607.38] loss=2.77 avg=1.11
[1790 | 3612.59] loss=0.69 avg=1.11
[1791 | 3617.81] loss=0.93 avg=1.10
[1792 | 3623.02] loss=0.90 avg=1.10
[1793 | 3628.30] loss=1.07 avg=1.10
[1794 | 3633.56] loss=1.29 avg=1.10
[1795 | 3638.90] loss=1.53 avg=1.11
[1796 | 3644.16] loss=0.97 avg=1.11
[1797 | 3649.35] loss=0.82 avg=1.10
[1798 | 3654.63] loss=0.65 avg=1.10
[1799 | 3659.83] loss=1.27 avg=1.10
Generating samples...
======== SAMPLE 1 ========
 =    return x
        train_data.insert(p = np.cos(p) + 1)
        train_data.insert(p = np.sin(p))
        train_data.insert(p = np.sin((p - 1)) + 1)
        train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 2)) + 1) train_data.insert(p = np.tan((p - 2)) + 1) train_data.insert(p = np.tan(p)) train_data.insert(p = np.tan((p - 2)) + 1) train_data.insert(p = np.sin((p - 2)) + 1) train_data.insert(p = np.sin((p - 2)) + 1) train_data.insert(p = 0.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p=1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 0.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) __id__ = np.cos(p) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = 0.0) train_data.insert(p = 0.0) train_data.insert(p = 0.0) train_data.insert(p = 0.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 0.0) train_data.insert(p = 0.0) __id__ = np.cos(p) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin((p - 1)) + 1) train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = 1.0) train_data.insert(p = 0.0) train_data.insert(p = 0.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) train_data.insert(p = 1.0) __id__ = np.cos(p) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np.sin(p)) + 1 train_data.insert(p = np

[1800 | 3743.74] loss=3.56 avg=1.12
[1801 | 3748.95] loss=0.89 avg=1.12
[1802 | 3754.32] loss=0.83 avg=1.12
[1803 | 3759.49] loss=1.41 avg=1.12
[1804 | 3764.67] loss=1.32 avg=1.12
[1805 | 3769.92] loss=0.86 avg=1.12
[1806 | 3775.19] loss=1.22 avg=1.12
[1807 | 3780.39] loss=0.51 avg=1.12
[1808 | 3785.68] loss=1.01 avg=1.12
[1809 | 3790.83] loss=0.87 avg=1.11
[1810 | 3796.09] loss=0.86 avg=1.11
[1811 | 3801.34] loss=1.50 avg=1.11
[1812 | 3806.53] loss=0.74 avg=1.11
[1813 | 3811.74] loss=1.94 avg=1.12
[1814 | 3816.97] loss=0.90 avg=1.12
[1815 | 3822.05] loss=0.85 avg=1.11
[1816 | 3827.20] loss=0.96 avg=1.11
[1817 | 3832.42] loss=1.29 avg=1.11
[1818 | 3837.70] loss=0.96 avg=1.11
[1819 | 3842.91] loss=1.07 avg=1.11
[1820 | 3848.14] loss=1.04 avg=1.11
[1821 | 3853.46] loss=1.03 avg=1.11
[1822 | 3858.75] loss=1.42 avg=1.11
[1823 | 3864.09] loss=2.13 avg=1.12
[1824 | 3869.32] loss=1.34 avg=1.13
[1825 | 3874.55] loss=1.12 avg=1.13
[1826 | 3879.82] loss=0.91 avg=1.12
[1827 | 3885.05] loss=0.67 avg=1.12
[1828 | 3890.42] loss=1.33 avg=1.12
[1829 | 3895.71] loss=1.05 avg=1.12
[1830 | 3900.99] loss=1.29 avg=1.12
[1831 | 3906.18] loss=1.05 avg=1.12
[1832 | 3911.39] loss=0.86 avg=1.12
[1833 | 3916.50] loss=0.95 avg=1.12
[1834 | 3921.68] loss=0.98 avg=1.12
[1835 | 3926.82] loss=1.53 avg=1.12
[1836 | 3932.05] loss=0.50 avg=1.11
[1837 | 3937.23] loss=1.21 avg=1.11
[1838 | 3942.51] loss=1.31 avg=1.12
[1839 | 3947.77] loss=1.22 avg=1.12
[1840 | 3953.03] loss=1.05 avg=1.12
[1841 | 3958.21] loss=1.01 avg=1.12
[1842 | 3963.28] loss=0.83 avg=1.11
[1843 | 3968.47] loss=1.15 avg=1.11
[1844 | 3973.81] loss=0.80 avg=1.11
[1845 | 3979.10] loss=0.86 avg=1.11
[1846 | 3984.28] loss=1.14 avg=1.11
[1847 | 3989.53] loss=1.05 avg=1.11
[1848 | 3994.73] loss=0.57 avg=1.10
[1849 | 3999.91] loss=0.91 avg=1.10
[1850 | 4005.35] loss=1.10 avg=1.10
[1851 | 4010.67] loss=1.17 avg=1.10
[1852 | 4016.09] loss=1.23 avg=1.10
[1853 | 4021.38] loss=1.44 avg=1.11
[1854 | 4026.59] loss=0.70 avg=1.10
[1855 | 4031.83] loss=1.13 avg=1.10
[1856 | 4037.11] loss=1.03 avg=1.10
[1857 | 4042.43] loss=1.69 avg=1.11
[1858 | 4047.81] loss=1.80 avg=1.11
[1859 | 4053.12] loss=0.99 avg=1.11
[1860 | 4058.39] loss=1.67 avg=1.12
[1861 | 4063.62] loss=1.63 avg=1.12
[1862 | 4068.91] loss=1.20 avg=1.12
[1863 | 4074.13] loss=1.66 avg=1.13
[1864 | 4079.29] loss=1.09 avg=1.13
[1865 | 4084.70] loss=0.58 avg=1.12
[1866 | 4089.96] loss=1.08 avg=1.12
[1867 | 4095.26] loss=0.96 avg=1.12
[1868 | 4100.48] loss=0.55 avg=1.12
[1869 | 4105.77] loss=0.75 avg=1.11
[1870 | 4111.02] loss=0.54 avg=1.11
[1871 | 4116.21] loss=1.21 avg=1.11
[1872 | 4121.43] loss=1.06 avg=1.11
[1873 | 4126.64] loss=0.90 avg=1.11
[1874 | 4131.88] loss=1.20 avg=1.11
[1875 | 4137.12] loss=1.39 avg=1.11
[1876 | 4142.37] loss=1.73 avg=1.12
[1877 | 4147.68] loss=1.48 avg=1.12
[1878 | 4153.00] loss=0.84 avg=1.12
[1879 | 4158.26] loss=0.63 avg=1.11
[1880 | 4163.54] loss=0.99 avg=1.11
[1881 | 4168.83] loss=0.84 avg=1.11
[1882 | 4174.26] loss=0.93 avg=1.11
[1883 | 4179.66] loss=0.81 avg=1.10
[1884 | 4184.96] loss=0.71 avg=1.10
[1885 | 4190.19] loss=0.68 avg=1.09
[1886 | 4195.43] loss=1.03 avg=1.09
[1887 | 4200.75] loss=1.07 avg=1.09
[1888 | 4206.11] loss=0.76 avg=1.09
[1889 | 4211.37] loss=0.99 avg=1.09
[1890 | 4216.67] loss=1.36 avg=1.09
[1891 | 4221.84] loss=1.13 avg=1.09
[1892 | 4227.05] loss=1.30 avg=1.09
[1893 | 4232.43] loss=0.75 avg=1.09
[1894 | 4237.71] loss=1.47 avg=1.09
[1895 | 4242.98] loss=0.95 avg=1.09
[1896 | 4248.27] loss=1.11 avg=1.09
[1897 | 4253.52] loss=0.67 avg=1.09
[1898 | 4258.77] loss=1.08 avg=1.09
[1899 | 4264.06] loss=0.93 avg=1.09
Generating samples...
======== SAMPLE 1 ========
id', u'[', u'0', u']', u')', u'if', u'id', u'not', u'==', u'__class__', u'(', u"'__class__':':', u'name', u',', u'isinstance', u'(', u'self', u'.', u'min', u')', u'and', u'__id', u'not', u'==', u'__class__', u'(', u"'__id':', u')', u']', u'self', u'[', u'__class__', u']', u'=', u'self', u'[', u'__id', u']', u'# This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
'except', u'TypeError', u'as', u'instance', u'(', u'self', u'.', u'=', u'_from_models', u'[', u'name', u']', u',', u'__class__', u'(', u'self', u'.', u'=', u'__class__', u',', u'__attr__', u'(', u'self', u'.', u'__id', u')', u',', u'model_id', u'.', u'id', u'=', u'__class__', u',', u'__id', u'(', u')', u'as', u'self', u'.', u'_from_models', u')'] Validate object for id for this parameter. Returns the self object. The resulting object is automatically returned to the model._method.
        Validate object for id for this parameter. Returns the self object. The resulting object is automatically returned to the model._method. [u'Validate', u'object', u'for', u'id', u'for', u'this', u'param', u'.'] Validate._method_id python def _get_object_from_models(self, id=None):
        """
        Validate object for id for this parameter. Returns the self object. The resulting object is automatically returned to the model._method.
        """
        assert isinstance(self) and self.id >= id
        self._id=self._id
        self._model_id =self._model_id
        self._id =self._id
        self._model_name=self._model_name
        self._id =self._id
        self._id =self._id
        self._model_id =self._id
        self._model_name =self._model_name
        # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
        # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
        # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
         # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
         # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
         # This method should not be applied to the object returned via the set_instance() method, as you will need to return a dict of a form with the id you received from a model_id.', u'#
